label,family,accuracy_pct,correct,samples,scored_samples,provider_errors,timeouts,failures,estimated_cost_usd
Google: Gemini 3.1 Flash Lite Preview minimal,constraint_awareness,85.71,24,28,28,0,0,4,0.000387
Google: Gemini 3.1 Flash Lite Preview minimal,format_compliance,100.00,28,28,28,0,0,0,1.2e-05
Google: Gemini 3.1 Flash Lite Preview minimal,negation,100.00,28,28,28,0,0,0,6.275e-05
Google: Gemini 3.1 Flash Lite Preview minimal,ordering,100.00,28,28,28,0,0,0,5.875e-05
Google: Gemini 3.1 Flash Lite Preview minimal,spelling_transform,85.71,24,28,28,0,0,4,0.000211
Google: Gemini 3.1 Flash Lite Preview minimal,word_count,100.00,28,28,28,0,0,0,3.275e-05
Google: Gemini 3.1 Flash Lite high,arithmetic,100.00,28,28,28,0,0,0,0.00388175
Google: Gemini 3.1 Flash Lite high,character_count,96.43,27,28,28,0,0,1,0.00862075
Google: Gemini 3.1 Flash Lite high,constraint_awareness,92.86,26,28,28,0,0,2,0.00988275
Google: Gemini 3.1 Flash Lite high,format_compliance,100.00,28,28,28,0,0,0,0.0004035
Google: Gemini 3.1 Flash Lite high,negation,100.00,28,28,28,0,0,0,0.00149825
Google: Gemini 3.1 Flash Lite high,ordering,100.00,28,28,28,0,0,0,0.00116675
Google: Gemini 3.1 Flash Lite high,spelling_transform,100.00,28,28,28,0,0,0,0.0159385
Google: Gemini 3.1 Flash Lite high,word_count,100.00,28,28,28,0,0,0,0.00089975
Google: Gemini 3.1 Flash Lite low,arithmetic,100.00,28,28,28,0,0,0,0.0038415
Google: Gemini 3.1 Flash Lite low,character_count,71.43,20,28,28,0,0,8,0.0037875
Google: Gemini 3.1 Flash Lite low,constraint_awareness,92.86,26,28,28,0,0,2,0.00351875
Google: Gemini 3.1 Flash Lite low,format_compliance,100.00,28,28,28,0,0,0,0.000183
Google: Gemini 3.1 Flash Lite low,negation,100.00,28,28,28,0,0,0,0.0010045
Google: Gemini 3.1 Flash Lite low,ordering,100.00,28,28,28,0,0,0,0.00060275
Google: Gemini 3.1 Flash Lite low,spelling_transform,96.43,27,28,28,0,0,1,0.00424575
Google: Gemini 3.1 Flash Lite low,word_count,100.00,28,28,28,0,0,0,0.0005365
Google: Gemini 3.1 Flash Lite medium,arithmetic,100.00,28,28,28,0,0,0,0.00203475
Google: Gemini 3.1 Flash Lite medium,character_count,96.43,27,28,28,0,0,1,0.00431725
Google: Gemini 3.1 Flash Lite medium,constraint_awareness,89.29,25,28,28,0,0,3,0.00774375
Google: Gemini 3.1 Flash Lite medium,format_compliance,100.00,28,28,28,0,0,0,0.00016025
Google: Gemini 3.1 Flash Lite medium,negation,100.00,28,28,28,0,0,0,0.0011935
Google: Gemini 3.1 Flash Lite medium,ordering,100.00,28,28,28,0,0,0,0.0005715
Google: Gemini 3.1 Flash Lite medium,spelling_transform,100.00,28,28,28,0,0,0,0.00320225
Google: Gemini 3.1 Flash Lite medium,word_count,100.00,28,28,28,0,0,0,0.0004575
Google: Gemini 3.1 Flash Lite minimal,arithmetic,100.00,28,28,28,0,0,0,0.00020175
Google: Gemini 3.1 Flash Lite minimal,arithmetic,100.00,28,28,28,0,0,0,0.000201
Google: Gemini 3.1 Flash Lite minimal,character_count,46.43,13,28,28,0,0,15,0.0001595
Google: Gemini 3.1 Flash Lite minimal,character_count,50.00,14,28,28,0,0,14,0.00015975
Google: Gemini 3.1 Flash Lite minimal,constraint_awareness,85.71,24,28,28,0,0,4,0.00038625
Google: Gemini 3.1 Flash Lite minimal,constraint_awareness,85.71,24,28,28,0,0,4,0.00038625
Google: Gemini 3.1 Flash Lite minimal,format_compliance,100.00,28,28,28,0,0,0,1.2e-05
Google: Gemini 3.1 Flash Lite minimal,format_compliance,100.00,28,28,28,0,0,0,1.2e-05
Google: Gemini 3.1 Flash Lite minimal,negation,100.00,28,28,28,0,0,0,6.225e-05
Google: Gemini 3.1 Flash Lite minimal,negation,100.00,28,28,28,0,0,0,6.325e-05
Google: Gemini 3.1 Flash Lite minimal,ordering,100.00,28,28,28,0,0,0,5.8e-05
Google: Gemini 3.1 Flash Lite minimal,ordering,100.00,28,28,28,0,0,0,5.8e-05
Google: Gemini 3.1 Flash Lite minimal,spelling_transform,85.71,24,28,28,0,0,4,0.00021325
Google: Gemini 3.1 Flash Lite minimal,spelling_transform,89.29,25,28,28,0,0,3,0.0002095
Google: Gemini 3.1 Flash Lite minimal,word_count,100.00,28,28,28,0,0,0,3.275e-05
Google: Gemini 3.1 Flash Lite minimal,word_count,100.00,28,28,28,0,0,0,3.25e-05
Google: Gemini 3.1 Pro Preview Custom Tools high,arithmetic,100.00,28,28,28,0,0,0,0.023516
Google: Gemini 3.1 Pro Preview Custom Tools high,character_count,100.00,28,28,28,0,0,0,0.04368
Google: Gemini 3.1 Pro Preview Custom Tools high,constraint_awareness,96.43,27,28,28,0,0,1,0.09078
Google: Gemini 3.1 Pro Preview Custom Tools high,format_compliance,100.00,28,28,28,0,0,0,0.002112
Google: Gemini 3.1 Pro Preview Custom Tools high,negation,100.00,28,28,28,0,0,0,0.010022
Google: Gemini 3.1 Pro Preview Custom Tools high,ordering,100.00,28,28,28,0,0,0,0.006818
Google: Gemini 3.1 Pro Preview Custom Tools high,spelling_transform,100.00,28,28,28,0,0,0,0.046444
Google: Gemini 3.1 Pro Preview Custom Tools high,word_count,100.00,28,28,28,0,0,0,0.005414
Google: Gemini 3.1 Pro Preview Custom Tools low,arithmetic,100.00,28,28,28,0,0,0,0.021848
Google: Gemini 3.1 Pro Preview Custom Tools low,character_count,100.00,28,28,28,0,0,0,0.035784
Google: Gemini 3.1 Pro Preview Custom Tools low,constraint_awareness,89.29,25,28,28,0,0,3,0.051144
Google: Gemini 3.1 Pro Preview Custom Tools low,format_compliance,100.00,28,28,28,0,0,0,0.001992
Google: Gemini 3.1 Pro Preview Custom Tools low,negation,100.00,28,28,28,0,0,0,0.007658
Google: Gemini 3.1 Pro Preview Custom Tools low,ordering,100.00,28,28,28,0,0,0,0.006146
Google: Gemini 3.1 Pro Preview Custom Tools low,spelling_transform,100.00,28,28,28,0,0,0,0.035272
Google: Gemini 3.1 Pro Preview Custom Tools low,word_count,100.00,28,28,28,0,0,0,0.005042
Google: Gemini 3.5 Flash high,arithmetic,100.00,28,28,28,0,0,0,0.016368
Google: Gemini 3.5 Flash high,character_count,100.00,28,28,28,0,0,0,0.038556
Google: Gemini 3.5 Flash high,constraint_awareness,92.86,26,28,28,0,0,2,0.068859
Google: Gemini 3.5 Flash high,format_compliance,100.00,28,28,28,0,0,0,0.0019515
Google: Gemini 3.5 Flash high,negation,100.00,28,28,28,0,0,0,0.008679
Google: Gemini 3.5 Flash high,ordering,100.00,28,28,28,0,0,0,0.005937
Google: Gemini 3.5 Flash high,spelling_transform,96.43,27,28,28,0,0,1,0.042816
Google: Gemini 3.5 Flash high,word_count,100.00,28,28,28,0,0,0,0.00411
Google: Gemini 3.5 Flash low,arithmetic,100.00,28,28,28,0,0,0,0.015522
Google: Gemini 3.5 Flash low,character_count,100.00,28,28,28,0,0,0,0.024849
Google: Gemini 3.5 Flash low,constraint_awareness,92.86,26,28,28,0,0,2,0.028701
Google: Gemini 3.5 Flash low,format_compliance,100.00,28,28,28,0,0,0,0.0006285
Google: Gemini 3.5 Flash low,negation,100.00,28,28,28,0,0,0,0.003711
Google: Gemini 3.5 Flash low,ordering,100.00,28,28,28,0,0,0,0.003867
Google: Gemini 3.5 Flash low,spelling_transform,100.00,28,28,28,0,0,0,0.02469
Google: Gemini 3.5 Flash low,word_count,100.00,28,28,28,0,0,0,0.003039
Google: Gemini 3.5 Flash medium,arithmetic,100.00,28,28,28,0,0,0,0.016188
Google: Gemini 3.5 Flash medium,character_count,96.43,27,28,28,0,0,1,0.034137
Google: Gemini 3.5 Flash medium,constraint_awareness,92.86,26,28,28,0,0,2,0.062964
Google: Gemini 3.5 Flash medium,format_compliance,100.00,28,28,28,0,0,0,0.0032565
Google: Gemini 3.5 Flash medium,negation,100.00,28,28,28,0,0,0,0.007284
Google: Gemini 3.5 Flash medium,ordering,100.00,28,28,28,0,0,0,0.005505
Google: Gemini 3.5 Flash medium,spelling_transform,100.00,28,28,28,0,0,0,0.034104
Google: Gemini 3.5 Flash medium,word_count,100.00,28,28,28,0,0,0,0.003876
Google: Gemini 3.5 Flash minimal,arithmetic,100.00,28,28,28,0,0,0,0.001194
Google: Gemini 3.5 Flash minimal,character_count,53.57,15,28,28,0,0,13,0.000945
Google: Gemini 3.5 Flash minimal,constraint_awareness,96.43,27,28,28,0,0,1,0.002304
Google: Gemini 3.5 Flash minimal,format_compliance,100.00,28,28,28,0,0,0,7.05e-05
Google: Gemini 3.5 Flash minimal,negation,100.00,28,28,28,0,0,0,0.000372
Google: Gemini 3.5 Flash minimal,ordering,100.00,28,28,28,0,0,0,0.000348
Google: Gemini 3.5 Flash minimal,spelling_transform,85.71,24,28,28,0,0,4,0.001245
Google: Gemini 3.5 Flash minimal,word_count,100.00,28,28,28,0,0,0,0.000195
Google: Gemma 2 27B,arithmetic,96.43,27,28,28,0,0,1,0.000858
Google: Gemma 2 27B,character_count,35.71,10,28,28,0,0,18,0.0007644
Google: Gemma 2 27B,constraint_awareness,100.00,28,28,28,0,0,0,0.0016692
Google: Gemma 2 27B,format_compliance,3.57,1,28,28,0,0,27,0.0002652
Google: Gemma 2 27B,negation,100.00,28,28,28,0,0,0,0.0004654
Google: Gemma 2 27B,ordering,100.00,28,28,28,0,0,0,0.00044915
Google: Gemma 2 27B,spelling_transform,64.29,18,28,28,0,0,10,0.00075075
Google: Gemma 2 27B,word_count,100.00,28,28,28,0,0,0,0.00023205
Google: Gemma 3 12B,arithmetic,100.00,28,28,28,0,0,0,3.681e-05
Google: Gemma 3 12B,character_count,35.71,10,28,28,0,0,18,3.204e-05
Google: Gemma 3 12B,constraint_awareness,100.00,28,28,28,0,0,0,7.049e-05
Google: Gemma 3 12B,format_compliance,100.00,28,28,28,0,0,0,2.26e-06
Google: Gemma 3 12B,negation,100.00,28,28,28,0,0,0,1.234e-05
Google: Gemma 3 12B,ordering,100.00,28,28,28,0,0,0,8.46e-06
Google: Gemma 3 12B,spelling_transform,60.71,17,28,28,0,0,11,3.494e-05
Google: Gemma 3 12B,word_count,100.00,28,28,28,0,0,0,6.34e-06
Google: Gemma 3 27B,arithmetic,96.43,27,28,28,0,0,1,0.000104
Google: Gemma 3 27B,character_count,28.57,8,28,28,0,0,20,0.000086
Google: Gemma 3 27B,constraint_awareness,82.14,23,28,28,0,0,5,0.000207
Google: Gemma 3 27B,format_compliance,100.00,28,28,28,0,0,0,0.000122
Google: Gemma 3 27B,negation,78.57,22,28,28,0,0,6,0.000116
Google: Gemma 3 27B,ordering,100.00,28,28,28,0,0,0,0.000133
Google: Gemma 3 27B,spelling_transform,60.71,17,28,28,0,0,11,0.000092
Google: Gemma 3 27B,word_count,100.00,28,28,28,0,0,0,0.000058
Google: Gemma 3 4B,arithmetic,67.86,19,28,28,0,0,9,3.56e-05
Google: Gemma 3 4B,character_count,32.14,9,28,28,0,0,19,3.168e-05
Google: Gemma 3 4B,constraint_awareness,96.43,27,28,28,0,0,1,6.792e-05
Google: Gemma 3 4B,format_compliance,100.00,28,28,28,0,0,0,2.24e-06
Google: Gemma 3 4B,negation,96.43,27,28,28,0,0,1,1.172e-05
Google: Gemma 3 4B,ordering,92.86,26,28,28,0,0,2,7.24e-06
Google: Gemma 3 4B,spelling_transform,32.14,9,28,28,0,0,19,3.2e-05
Google: Gemma 3 4B,word_count,100.00,28,28,28,0,0,0,6.28e-06
Google: Gemma 3n 4B,arithmetic,96.43,27,28,28,0,0,1,9.546e-05
Google: Gemma 3n 4B,character_count,28.57,8,28,28,0,0,20,8.364e-05
Google: Gemma 3n 4B,constraint_awareness,96.43,27,28,28,0,0,1,0.00016896
Google: Gemma 3n 4B,format_compliance,100.00,28,28,28,0,0,0,4.08e-05
Google: Gemma 3n 4B,negation,96.43,27,28,28,0,0,1,4.938e-05
Google: Gemma 3n 4B,ordering,100.00,28,28,28,0,0,0,5.742e-05
Google: Gemma 3n 4B,spelling_transform,42.86,12,28,28,0,0,16,8.928e-05
Google: Gemma 3n 4B,word_count,100.00,28,28,28,0,0,0,2.484e-05
Google: Gemma 4 26B A4B ,arithmetic,100.00,28,28,28,0,0,0,0.000055
Google: Gemma 4 26B A4B ,character_count,60.71,17,28,28,0,0,11,0.000052
Google: Gemma 4 26B A4B ,constraint_awareness,89.29,25,28,28,0,0,3,0.000107
Google: Gemma 4 26B A4B ,format_compliance,100.00,28,28,28,0,0,0,3.09e-06
Google: Gemma 4 26B A4B ,negation,100.00,28,28,28,0,0,0,1.773e-05
Google: Gemma 4 26B A4B ,ordering,100.00,28,28,28,0,0,0,1.584e-05
Google: Gemma 4 26B A4B ,spelling_transform,75.00,21,28,28,0,0,7,0.000066
Google: Gemma 4 26B A4B ,word_count,100.00,28,28,28,0,0,0,1.104e-05
Google: Gemma 4 31B,arithmetic,100.00,28,28,28,0,0,0,0.000118
Google: Gemma 4 31B,character_count,64.29,18,28,28,0,0,10,0.000099
Google: Gemma 4 31B,constraint_awareness,100.00,28,28,28,0,0,0,0.00021
Google: Gemma 4 31B,format_compliance,100.00,28,28,28,0,0,0,7.22e-06
Google: Gemma 4 31B,negation,100.00,28,28,28,0,0,0,0.000035
Google: Gemma 4 31B,ordering,100.00,28,28,28,0,0,0,2.593e-05
Google: Gemma 4 31B,spelling_transform,78.57,22,28,28,0,0,6,0.000108
Google: Gemma 4 31B,word_count,100.00,28,28,28,0,0,0,2.034e-05
Grok 4.3,arithmetic,96.43,27,28,28,0,0,1,0.021313
Grok 4.3,character_count,100.00,28,28,28,0,0,0,0.028821
Grok 4.3,constraint_awareness,100.00,28,28,28,0,0,0,0.034551
Grok 4.3,format_compliance,100.00,28,28,28,0,0,0,0.018078
Grok 4.3,negation,100.00,28,28,28,0,0,0,0.013967
Grok 4.3,ordering,92.86,26,28,28,0,0,2,0.020883
Grok 4.3,spelling_transform,100.00,28,28,28,0,0,0,0.026667
Grok 4.3,word_count,100.00,28,28,28,0,0,0,0.018632
Grok Build 0.1,arithmetic,96.43,27,28,28,0,0,1,0.038993
Grok Build 0.1,character_count,100.00,28,28,28,0,0,0,0.069062
Grok Build 0.1,constraint_awareness,96.43,27,28,28,0,0,1,0.146912
Grok Build 0.1,format_compliance,100.00,28,28,28,0,0,0,0.032618
Grok Build 0.1,negation,100.00,28,28,28,0,0,0,0.027914
Grok Build 0.1,ordering,92.86,26,28,28,0,0,2,0.036425
Grok Build 0.1,spelling_transform,96.43,27,28,28,0,0,1,0.067826
Grok Build 0.1,word_count,92.86,26,28,28,0,0,2,0.049276
IBM: Granite 4.0 Micro,arithmetic,96.43,27,28,28,0,0,1,3.5629e-05
IBM: Granite 4.0 Micro,character_count,28.57,8,28,28,0,0,20,3.3183e-05
IBM: Granite 4.0 Micro,constraint_awareness,92.86,26,28,28,0,0,2,5.7306e-05
IBM: Granite 4.0 Micro,format_compliance,100.00,28,28,28,0,0,0,1.2704e-05
IBM: Granite 4.0 Micro,negation,100.00,28,28,28,0,0,0,1.8392e-05
IBM: Granite 4.0 Micro,ordering,82.14,23,28,28,0,0,5,2.596e-05
IBM: Granite 4.0 Micro,spelling_transform,25.00,7,28,28,0,0,21,4.1072e-05
IBM: Granite 4.0 Micro,word_count,100.00,28,28,28,0,0,0,9.303e-06
IBM: Granite 4.1 8B,arithmetic,100.00,28,28,28,0,0,0,9.115e-05
IBM: Granite 4.1 8B,character_count,39.29,11,28,28,0,0,17,9.715e-05
IBM: Granite 4.1 8B,constraint_awareness,100.00,28,28,28,0,0,0,0.00013195
IBM: Granite 4.1 8B,format_compliance,100.00,28,28,28,0,0,0,2.275e-05
IBM: Granite 4.1 8B,negation,100.00,28,28,28,0,0,0,3.925e-05
IBM: Granite 4.1 8B,ordering,82.14,23,28,28,0,0,5,3.88e-05
IBM: Granite 4.1 8B,spelling_transform,28.57,8,28,28,0,0,20,6.66e-05
IBM: Granite 4.1 8B,word_count,100.00,28,28,28,0,0,0,2.46e-05
LiquidAI: LFM2-24B-A2B,arithmetic,96.43,27,28,28,0,0,1,4.098e-05
LiquidAI: LFM2-24B-A2B,character_count,35.71,10,28,28,0,0,18,3.777e-05
LiquidAI: LFM2-24B-A2B,constraint_awareness,92.86,26,28,28,0,0,2,8.34e-05
LiquidAI: LFM2-24B-A2B,format_compliance,100.00,28,28,28,0,0,0,1.599e-05
LiquidAI: LFM2-24B-A2B,negation,96.43,27,28,28,0,0,1,2.301e-05
LiquidAI: LFM2-24B-A2B,ordering,92.86,26,28,28,0,0,2,3.015e-05
LiquidAI: LFM2-24B-A2B,spelling_transform,17.86,5,28,28,0,0,23,4.305e-05
LiquidAI: LFM2-24B-A2B,word_count,75.00,21,28,28,0,0,7,1.176e-05
Magnum v4 72B,arithmetic,100.00,28,28,28,0,0,0,0.002347
Magnum v4 72B,character_count,46.43,13,28,28,0,0,15,0.002049
Magnum v4 72B,constraint_awareness,92.86,26,28,28,0,0,2,0.004851
Magnum v4 72B,format_compliance,100.00,28,28,28,0,0,0,0.000151
Magnum v4 72B,negation,100.00,28,28,28,0,0,0,0.000794
Magnum v4 72B,ordering,100.00,28,28,28,0,0,0,0.000496
Magnum v4 72B,spelling_transform,35.71,10,28,28,0,0,18,0.012338
Magnum v4 72B,word_count,100.00,28,28,28,0,0,0,0.000411
Meta: Llama 3 70B Instruct,arithmetic,96.43,27,28,28,0,0,1,0.00062537
Meta: Llama 3 70B Instruct,character_count,25.00,7,28,28,0,0,21,0.00057745
Meta: Llama 3 70B Instruct,constraint_awareness,85.71,24,28,28,0,0,4,0.00130114
Meta: Llama 3 70B Instruct,format_compliance,100.00,28,28,28,0,0,0,0.00020803
Meta: Llama 3 70B Instruct,negation,100.00,28,28,28,0,0,0,0.00035505
Meta: Llama 3 70B Instruct,ordering,100.00,28,28,28,0,0,0,0.00038993
Meta: Llama 3 70B Instruct,spelling_transform,50.00,14,28,28,0,0,14,0.00059342
Meta: Llama 3 70B Instruct,word_count,100.00,28,28,28,0,0,0,0.00017458
Meta: Llama 3 8B Instruct,arithmetic,64.29,18,28,28,0,0,10,0.00004724
Meta: Llama 3 8B Instruct,character_count,21.43,6,28,28,0,0,22,0.00004356
Meta: Llama 3 8B Instruct,constraint_awareness,78.57,22,28,28,0,0,6,0.00010052
Meta: Llama 3 8B Instruct,format_compliance,100.00,28,28,28,0,0,0,0.00001492
Meta: Llama 3 8B Instruct,negation,82.14,23,28,28,0,0,5,0.00002708
Meta: Llama 3 8B Instruct,ordering,100.00,28,28,28,0,0,0,0.0000282
Meta: Llama 3 8B Instruct,spelling_transform,32.14,9,28,28,0,0,19,0.00004404
Meta: Llama 3 8B Instruct,word_count,75.00,21,28,28,0,0,7,0.00001332
Meta: Llama 3.1 70B Instruct,arithmetic,96.43,27,28,28,0,0,1,0.0004684
Meta: Llama 3.1 70B Instruct,character_count,32.14,9,28,28,0,0,19,0.0004332
Meta: Llama 3.1 70B Instruct,constraint_awareness,82.14,23,28,28,0,0,5,0.001
Meta: Llama 3.1 70B Instruct,format_compliance,100.00,28,28,28,0,0,0,0.0001472
Meta: Llama 3.1 70B Instruct,negation,100.00,28,28,28,0,0,0,0.0002688
Meta: Llama 3.1 70B Instruct,ordering,100.00,28,28,28,0,0,0,0.0002616
Meta: Llama 3.1 70B Instruct,spelling_transform,67.86,19,28,28,0,0,9,0.0004328
Meta: Llama 3.1 70B Instruct,word_count,100.00,28,28,28,0,0,0,0.0001316
Meta: Llama 3.1 8B Instruct,arithmetic,96.43,27,28,28,0,0,1,2.636e-05
Meta: Llama 3.1 8B Instruct,character_count,25.00,7,28,28,0,0,21,2.482e-05
Meta: Llama 3.1 8B Instruct,constraint_awareness,78.57,22,28,28,0,0,6,5.414e-05
Meta: Llama 3.1 8B Instruct,format_compliance,100.00,28,28,28,0,0,0,9.17e-06
Meta: Llama 3.1 8B Instruct,negation,100.00,28,28,28,0,0,0,1.473e-05
Meta: Llama 3.1 8B Instruct,ordering,100.00,28,28,28,0,0,0,1.651e-05
Meta: Llama 3.1 8B Instruct,spelling_transform,39.29,11,28,28,0,0,17,2.863e-05
Meta: Llama 3.1 8B Instruct,word_count,100.00,28,28,28,0,0,0,7.5e-06
Meta: Llama 3.2 11B Vision Instruct,arithmetic,89.29,25,28,28,0,0,3,0.00018081
Meta: Llama 3.2 11B Vision Instruct,character_count,25.00,7,28,28,0,0,21,0.000170275
Meta: Llama 3.2 11B Vision Instruct,constraint_awareness,78.57,22,28,28,0,0,6,0.000396655
Meta: Llama 3.2 11B Vision Instruct,format_compliance,100.00,28,28,28,0,0,0,1.2495e-05
Meta: Llama 3.2 11B Vision Instruct,negation,100.00,28,28,28,0,0,0,6.517e-05
Meta: Llama 3.2 11B Vision Instruct,ordering,100.00,28,28,28,0,0,0,3.773e-05
Meta: Llama 3.2 11B Vision Instruct,spelling_transform,35.71,10,28,28,0,0,18,0.00016954
Meta: Llama 3.2 11B Vision Instruct,word_count,100.00,28,28,28,0,0,0,3.4055e-05
Meta: Llama 3.2 1B Instruct,arithmetic,28.57,8,28,28,0,0,20,4.395e-05
Meta: Llama 3.2 1B Instruct,character_count,10.71,3,28,28,0,0,25,3.9633e-05
Meta: Llama 3.2 1B Instruct,constraint_awareness,17.86,5,28,28,0,0,23,9.684e-05
Meta: Llama 3.2 1B Instruct,format_compliance,100.00,28,28,28,0,0,0,1.7781e-05
Meta: Llama 3.2 1B Instruct,negation,17.86,5,28,28,0,0,23,2.6382e-05
Meta: Llama 3.2 1B Instruct,ordering,82.14,23,28,28,0,0,5,4.0224e-05
Meta: Llama 3.2 1B Instruct,spelling_transform,3.57,1,28,28,0,0,27,6.0243e-05
Meta: Llama 3.2 1B Instruct,word_count,25.00,7,28,28,0,0,21,1.1508e-05
Meta: Llama 3.3 70B Instruct,arithmetic,96.43,27,28,28,0,0,1,0.00016516
Meta: Llama 3.3 70B Instruct,character_count,28.57,8,28,28,0,0,20,0.00015122
Meta: Llama 3.3 70B Instruct,constraint_awareness,92.86,26,28,28,0,0,2,0.00029638
Meta: Llama 3.3 70B Instruct,format_compliance,100.00,28,28,28,0,0,0,0.000048
Meta: Llama 3.3 70B Instruct,negation,100.00,28,28,28,0,0,0,8.844e-05
Meta: Llama 3.3 70B Instruct,ordering,100.00,28,28,28,0,0,0,0.0001034
Meta: Llama 3.3 70B Instruct,spelling_transform,60.71,17,28,28,0,0,11,0.00015484
Meta: Llama 3.3 70B Instruct,word_count,100.00,28,28,28,0,0,0,4.358e-05
Meta: Llama 4 Maverick,arithmetic,96.43,27,28,28,0,0,1,0.000117
Meta: Llama 4 Maverick,character_count,25.00,7,28,28,0,0,21,0.000118
Meta: Llama 4 Maverick,constraint_awareness,82.14,23,28,28,0,0,5,0.000261
Meta: Llama 4 Maverick,format_compliance,100.00,28,28,28,0,0,0,8.55e-06
Meta: Llama 4 Maverick,negation,100.00,28,28,28,0,0,0,0.000045
Meta: Llama 4 Maverick,ordering,100.00,28,28,28,0,0,0,3.48e-05
Meta: Llama 4 Maverick,spelling_transform,71.43,20,28,28,0,0,8,0.000134
Meta: Llama 4 Maverick,word_count,100.00,28,28,28,0,0,0,2.355e-05
Meta: Llama 4 Scout,arithmetic,96.43,27,28,28,0,0,1,6.696e-05
Meta: Llama 4 Scout,character_count,28.57,8,28,28,0,0,20,6.328e-05
Meta: Llama 4 Scout,constraint_awareness,75.00,21,28,28,0,0,7,0.00014326
Meta: Llama 4 Scout,format_compliance,100.00,28,28,28,0,0,0,4.52e-06
Meta: Llama 4 Scout,negation,100.00,28,28,28,0,0,0,2.468e-05
Meta: Llama 4 Scout,ordering,85.71,24,28,28,0,0,4,1.804e-05
Meta: Llama 4 Scout,spelling_transform,42.86,12,28,28,0,0,16,7.246e-05
Meta: Llama 4 Scout,word_count,100.00,28,28,28,0,0,0,1.244e-05
Meta: Llama Guard 4 12B,arithmetic,0.00,0,28,28,0,0,28,0.00076464
Meta: Llama Guard 4 12B,character_count,0.00,0,28,28,0,0,28,0.00075636
Meta: Llama Guard 4 12B,constraint_awareness,0.00,0,28,28,0,0,28,0.00092484
Meta: Llama Guard 4 12B,format_compliance,0.00,0,28,28,0,0,28,4.428e-05
Meta: Llama Guard 4 12B,negation,0.00,0,28,28,0,0,28,0.00022338
Meta: Llama Guard 4 12B,ordering,0.00,0,28,28,0,0,28,0.00012942
Meta: Llama Guard 4 12B,spelling_transform,0.00,0,28,28,0,0,28,0.00074664
Meta: Llama Guard 4 12B,word_count,0.00,0,28,28,0,0,28,0.00013032
Microsoft: Phi 4,arithmetic,85.71,24,28,28,0,0,4,7.8135e-05
Microsoft: Phi 4,character_count,35.71,10,28,28,0,0,18,7.1635e-05
Microsoft: Phi 4,constraint_awareness,78.57,22,28,28,0,0,6,0.000326835
Microsoft: Phi 4,format_compliance,100.00,28,28,28,0,0,0,3.271e-05
Microsoft: Phi 4,negation,100.00,28,28,28,0,0,0,5.1715e-05
Microsoft: Phi 4,ordering,92.86,26,28,28,0,0,2,4.9825e-05
Microsoft: Phi 4,spelling_transform,39.29,11,28,28,0,0,17,8.151e-05
Microsoft: Phi 4,word_count,78.57,22,28,28,0,0,6,2.302e-05
Microsoft: Phi 4 Mini Instruct,arithmetic,64.29,18,28,28,0,0,10,9.655e-05
Microsoft: Phi 4 Mini Instruct,character_count,14.29,4,28,28,0,0,24,8.52e-05
Microsoft: Phi 4 Mini Instruct,constraint_awareness,85.71,24,28,28,0,0,4,0.00025416
Microsoft: Phi 4 Mini Instruct,format_compliance,100.00,28,28,28,0,0,0,4.202e-05
Microsoft: Phi 4 Mini Instruct,negation,78.57,22,28,28,0,0,6,5.991e-05
Microsoft: Phi 4 Mini Instruct,ordering,82.14,23,28,28,0,0,5,7.598e-05
Microsoft: Phi 4 Mini Instruct,spelling_transform,21.43,6,28,28,0,0,22,0.01061047
Microsoft: Phi 4 Mini Instruct,word_count,100.00,28,28,28,0,0,0,2.554e-05
MiniMax: MiniMax M2,arithmetic,96.43,27,28,28,0,0,1,0.002789
MiniMax: MiniMax M2,character_count,100.00,28,28,28,0,0,0,0.004933
MiniMax: MiniMax M2,constraint_awareness,89.29,25,28,28,0,0,3,0.015601
MiniMax: MiniMax M2,format_compliance,100.00,28,28,28,0,0,0,0.000858
MiniMax: MiniMax M2,negation,100.00,28,28,28,0,0,0,0.001747
MiniMax: MiniMax M2,ordering,100.00,28,28,28,0,0,0,0.001682
MiniMax: MiniMax M2,spelling_transform,75.00,21,28,28,0,0,7,0.02227
MiniMax: MiniMax M2,word_count,100.00,28,28,28,0,0,0,0.00093
MiniMax: MiniMax M2.1,arithmetic,100.00,28,28,28,0,0,0,0.003098
MiniMax: MiniMax M2.1,character_count,100.00,28,28,28,0,0,0,0.0064
MiniMax: MiniMax M2.1,constraint_awareness,89.29,25,28,28,0,0,3,0.014147
MiniMax: MiniMax M2.1,format_compliance,100.00,28,28,28,0,0,0,0.000946
MiniMax: MiniMax M2.1,negation,100.00,28,28,28,0,0,0,0.001722
MiniMax: MiniMax M2.1,ordering,100.00,28,28,28,0,0,0,0.002546
MiniMax: MiniMax M2.1,spelling_transform,71.43,20,28,28,0,0,8,0.063784
MiniMax: MiniMax M2.1,word_count,100.00,28,28,28,0,0,0,0.000897
MiniMax: MiniMax M2.5,arithmetic,100.00,28,28,28,0,0,0,0.002797
MiniMax: MiniMax M2.5,character_count,100.00,28,28,28,0,0,0,0.004872
MiniMax: MiniMax M2.5,constraint_awareness,92.86,26,28,28,0,0,2,0.012246
MiniMax: MiniMax M2.5,format_compliance,100.00,28,28,28,0,0,0,0.000718
