label,family,accuracy_pct,correct,samples,scored_samples,provider_errors,timeouts,failures,estimated_cost_usd
Gemini 3 Flash Preview,constraint_awareness,100.00,10,10,10,0,0,0,0.007552
Gemini 3 Flash Preview,format_compliance,100.00,10,10,10,0,0,0,0.004678
Gemini 3 Flash Preview,negation,100.00,10,10,10,0,0,0,0.00415
Gemini 3 Flash Preview,ordering,100.00,10,10,10,0,0,0,0.004098
Gemini 3 Flash Preview,spelling_transform,100.00,10,10,10,0,0,0,0.003378
Gemini 3 Flash Preview,word_count,100.00,10,10,10,0,0,0,0.001423
Gemini 3.1 Flash-Lite,arithmetic,100.00,10,10,10,0,0,0,0.00013375
Gemini 3.1 Flash-Lite,character_count,30.00,3,10,10,0,0,7,9e-05
Gemini 3.1 Flash-Lite,constraint_awareness,80.00,8,10,10,0,0,2,0.000212
Gemini 3.1 Flash-Lite,format_compliance,100.00,10,10,10,0,0,0,0.000188
Gemini 3.1 Flash-Lite,negation,100.00,10,10,10,0,0,0,0.00012025
Gemini 3.1 Flash-Lite,ordering,100.00,10,10,10,0,0,0,0.00022975
Gemini 3.1 Flash-Lite,spelling_transform,70.00,7,10,10,0,0,3,0.0001095
Gemini 3.1 Flash-Lite,word_count,100.00,10,10,10,0,0,0,6.8e-05
Gemini 3.1 Flash-Lite minimal_budget_1024,arithmetic,100.00,10,10,10,0,0,0,0.0
Gemini 3.1 Flash-Lite minimal_budget_1024,character_count,30.00,3,10,10,0,0,7,0.0
Gemini 3.1 Flash-Lite minimal_budget_1024,constraint_awareness,80.00,8,10,10,0,0,2,0.0
Gemini 3.1 Flash-Lite minimal_budget_1024,format_compliance,100.00,10,10,10,0,0,0,0.0
Gemini 3.1 Flash-Lite minimal_budget_1024,negation,100.00,10,10,10,0,0,0,0.0
Gemini 3.1 Flash-Lite minimal_budget_1024,ordering,100.00,10,10,10,0,0,0,0.0
Gemini 3.1 Flash-Lite minimal_budget_1024,spelling_transform,70.00,7,10,10,0,0,3,0.0
Gemini 3.1 Flash-Lite minimal_budget_1024,word_count,100.00,10,10,10,0,0,0,0.0
Gemini 3.5 Flash,arithmetic,100.00,10,10,10,0,0,0,0.013286
Gemini 3.5 Flash,character_count,100.00,10,10,10,0,0,0,0.025776
Gemini 3.5 Flash,constraint_awareness,100.00,10,10,10,0,0,0,0.035796
Gemini 3.5 Flash,format_compliance,100.00,10,10,10,0,0,0,0.016932
Gemini 3.5 Flash,negation,100.00,10,10,10,0,0,0,0.015499
Gemini 3.5 Flash,ordering,100.00,10,10,10,0,0,0,0.020251
Gemini 3.5 Flash,spelling_transform,100.00,10,10,10,0,0,0,0.021627
Gemini 3.5 Flash,word_count,100.00,10,10,10,0,0,0,0.01587
Google: Gemini 3.1 Flash Lite Preview minimal,arithmetic,100.00,10,10,10,0,0,0,0.00013225
Google: Gemini 3.1 Flash Lite Preview minimal,character_count,30.00,3,10,10,0,0,7,8.875e-05
Google: Gemini 3.1 Flash Lite Preview minimal,constraint_awareness,80.00,8,10,10,0,0,2,0.00021075
Google: Gemini 3.1 Flash Lite Preview minimal,format_compliance,100.00,10,10,10,0,0,0,0.00018725
Google: Gemini 3.1 Flash Lite Preview minimal,negation,100.00,10,10,10,0,0,0,0.0001195
Google: Gemini 3.1 Flash Lite Preview minimal,ordering,100.00,10,10,10,0,0,0,0.000229
Google: Gemini 3.1 Flash Lite Preview minimal,spelling_transform,70.00,7,10,10,0,0,3,0.00010825
Google: Gemini 3.1 Flash Lite Preview minimal,word_count,100.00,10,10,10,0,0,0,4.525e-05
Google: Gemini 3.1 Flash Lite high,arithmetic,100.00,10,10,10,0,0,0,0.002886
Google: Gemini 3.1 Flash Lite high,character_count,100.00,10,10,10,0,0,0,0.00472375
Google: Gemini 3.1 Flash Lite high,constraint_awareness,100.00,10,10,10,0,0,0,0.004642
Google: Gemini 3.1 Flash Lite high,format_compliance,100.00,10,10,10,0,0,0,0.00274525
Google: Gemini 3.1 Flash Lite high,negation,100.00,10,10,10,0,0,0,0.00281625
Google: Gemini 3.1 Flash Lite high,ordering,100.00,10,10,10,0,0,0,0.00378475
Google: Gemini 3.1 Flash Lite high,spelling_transform,100.00,10,10,10,0,0,0,0.00293475
Google: Gemini 3.1 Flash Lite high,word_count,100.00,10,10,10,0,0,0,0.00157875
Google: Gemini 3.1 Flash Lite low,arithmetic,100.00,10,10,10,0,0,0,0.00184625
Google: Gemini 3.1 Flash Lite low,character_count,70.00,7,10,10,0,0,3,0.00281275
Google: Gemini 3.1 Flash Lite low,constraint_awareness,100.00,10,10,10,0,0,0,0.00196325
Google: Gemini 3.1 Flash Lite low,format_compliance,100.00,10,10,10,0,0,0,0.001835
Google: Gemini 3.1 Flash Lite low,negation,100.00,10,10,10,0,0,0,0.0019545
Google: Gemini 3.1 Flash Lite low,ordering,100.00,10,10,10,0,0,0,0.00214475
Google: Gemini 3.1 Flash Lite low,spelling_transform,100.00,10,10,10,0,0,0,0.001939
Google: Gemini 3.1 Flash Lite low,word_count,100.00,10,10,10,0,0,0,0.001215
Google: Gemini 3.1 Flash Lite medium,arithmetic,100.00,10,10,10,0,0,0,0.00158525
Google: Gemini 3.1 Flash Lite medium,character_count,100.00,10,10,10,0,0,0,0.004058
Google: Gemini 3.1 Flash Lite medium,constraint_awareness,100.00,10,10,10,0,0,0,0.00330175
Google: Gemini 3.1 Flash Lite medium,format_compliance,100.00,10,10,10,0,0,0,0.0012275
Google: Gemini 3.1 Flash Lite medium,negation,100.00,10,10,10,0,0,0,0.00211575
Google: Gemini 3.1 Flash Lite medium,ordering,100.00,10,10,10,0,0,0,0.00220025
Google: Gemini 3.1 Flash Lite medium,spelling_transform,100.00,10,10,10,0,0,0,0.00200175
Google: Gemini 3.1 Flash Lite medium,word_count,100.00,10,10,10,0,0,0,0.0006585
Google: Gemini 3.1 Flash Lite minimal,arithmetic,100.00,10,10,10,0,0,0,0.000132
Google: Gemini 3.1 Flash Lite minimal,arithmetic,100.00,10,10,10,0,0,0,0.00011925
Google: Gemini 3.1 Flash Lite minimal,character_count,30.00,3,10,10,0,0,7,8.825e-05
Google: Gemini 3.1 Flash Lite minimal,character_count,30.00,3,10,10,0,0,7,8.875e-05
Google: Gemini 3.1 Flash Lite minimal,constraint_awareness,80.00,8,10,10,0,0,2,0.00021
Google: Gemini 3.1 Flash Lite minimal,constraint_awareness,80.00,8,10,10,0,0,2,0.0002105
Google: Gemini 3.1 Flash Lite minimal,format_compliance,100.00,10,10,10,0,0,0,0.00018625
Google: Gemini 3.1 Flash Lite minimal,format_compliance,100.00,10,10,10,0,0,0,0.0001675
Google: Gemini 3.1 Flash Lite minimal,negation,100.00,10,10,10,0,0,0,0.000119
Google: Gemini 3.1 Flash Lite minimal,negation,100.00,10,10,10,0,0,0,0.00011925
Google: Gemini 3.1 Flash Lite minimal,ordering,100.00,10,10,10,0,0,0,0.00022825
Google: Gemini 3.1 Flash Lite minimal,ordering,100.00,10,10,10,0,0,0,0.0002285
Google: Gemini 3.1 Flash Lite minimal,spelling_transform,70.00,7,10,10,0,0,3,0.000108
Google: Gemini 3.1 Flash Lite minimal,spelling_transform,70.00,7,10,10,0,0,3,9.95e-05
Google: Gemini 3.1 Flash Lite minimal,word_count,100.00,10,10,10,0,0,0,4.5e-05
Google: Gemini 3.1 Flash Lite minimal,word_count,100.00,10,10,10,0,0,0,5.6e-05
Google: Gemini 3.1 Pro Preview Custom Tools high,arithmetic,100.00,10,10,10,0,0,0,0.016962
Google: Gemini 3.1 Pro Preview Custom Tools high,character_count,100.00,10,10,10,0,0,0,0.025452
Google: Gemini 3.1 Pro Preview Custom Tools high,constraint_awareness,100.00,10,10,10,0,0,0,0.031816
Google: Gemini 3.1 Pro Preview Custom Tools high,format_compliance,100.00,10,10,10,0,0,0,0.021958
Google: Gemini 3.1 Pro Preview Custom Tools high,negation,100.00,10,10,10,0,0,0,0.020306
Google: Gemini 3.1 Pro Preview Custom Tools high,ordering,100.00,10,10,10,0,0,0,0.026018
Google: Gemini 3.1 Pro Preview Custom Tools high,spelling_transform,100.00,10,10,10,0,0,0,0.027076
Google: Gemini 3.1 Pro Preview Custom Tools high,word_count,100.00,10,10,10,0,0,0,0.009094
Google: Gemini 3.1 Pro Preview Custom Tools low,arithmetic,100.00,10,10,10,0,0,0,0.014802
Google: Gemini 3.1 Pro Preview Custom Tools low,character_count,100.00,10,10,10,0,0,0,0.02154
Google: Gemini 3.1 Pro Preview Custom Tools low,constraint_awareness,100.00,10,10,10,0,0,0,0.0199
Google: Gemini 3.1 Pro Preview Custom Tools low,format_compliance,100.00,10,10,10,0,0,0,0.015298
Google: Gemini 3.1 Pro Preview Custom Tools low,negation,100.00,10,10,10,0,0,0,0.017678
Google: Gemini 3.1 Pro Preview Custom Tools low,ordering,100.00,10,10,10,0,0,0,0.021626
Google: Gemini 3.1 Pro Preview Custom Tools low,spelling_transform,100.00,10,10,10,0,0,0,0.01732
Google: Gemini 3.1 Pro Preview Custom Tools low,word_count,100.00,10,10,10,0,0,0,0.009556
Google: Gemini 3.5 Flash high,arithmetic,100.00,10,10,10,0,0,0,0.011916
Google: Gemini 3.5 Flash high,character_count,100.00,10,10,10,0,0,0,0.027741
Google: Gemini 3.5 Flash high,constraint_awareness,100.00,10,10,10,0,0,0,0.035826
Google: Gemini 3.5 Flash high,format_compliance,100.00,10,10,10,0,0,0,0.017508
Google: Gemini 3.5 Flash high,negation,100.00,10,10,10,0,0,0,0.0139005
Google: Gemini 3.5 Flash high,ordering,100.00,10,10,10,0,0,0,0.0210465
Google: Gemini 3.5 Flash high,spelling_transform,100.00,10,10,10,0,0,0,0.0219315
Google: Gemini 3.5 Flash high,word_count,100.00,10,10,10,0,0,0,0.004704
Google: Gemini 3.5 Flash low,arithmetic,100.00,10,10,10,0,0,0,0.009216
Google: Gemini 3.5 Flash low,character_count,100.00,10,10,10,0,0,0,0.0152595
Google: Gemini 3.5 Flash low,constraint_awareness,100.00,10,10,10,0,0,0,0.01554
Google: Gemini 3.5 Flash low,format_compliance,100.00,10,10,10,0,0,0,0.01443
Google: Gemini 3.5 Flash low,negation,100.00,10,10,10,0,0,0,0.0088515
Google: Gemini 3.5 Flash low,ordering,100.00,10,10,10,0,0,0,0.0118125
Google: Gemini 3.5 Flash low,spelling_transform,100.00,10,10,10,0,0,0,0.0130845
Google: Gemini 3.5 Flash low,word_count,100.00,10,10,10,0,0,0,0.005121
Google: Gemini 3.5 Flash medium,arithmetic,100.00,10,10,10,0,0,0,0.012456
Google: Gemini 3.5 Flash medium,character_count,90.00,9,10,10,0,0,1,0.025383
Google: Gemini 3.5 Flash medium,constraint_awareness,100.00,10,10,10,0,0,0,0.036843
Google: Gemini 3.5 Flash medium,format_compliance,100.00,10,10,10,0,0,0,0.017409
Google: Gemini 3.5 Flash medium,negation,100.00,10,10,10,0,0,0,0.0138375
Google: Gemini 3.5 Flash medium,ordering,100.00,10,10,10,0,0,0,0.0182745
Google: Gemini 3.5 Flash medium,spelling_transform,100.00,10,10,10,0,0,0,0.0200775
Google: Gemini 3.5 Flash medium,word_count,100.00,10,10,10,0,0,0,0.005712
Google: Gemini 3.5 Flash minimal,arithmetic,100.00,10,10,10,0,0,0,0.000702
Google: Gemini 3.5 Flash minimal,character_count,50.00,5,10,10,0,0,5,0.000525
Google: Gemini 3.5 Flash minimal,constraint_awareness,100.00,10,10,10,0,0,0,0.001257
Google: Gemini 3.5 Flash minimal,format_compliance,100.00,10,10,10,0,0,0,0.001092
Google: Gemini 3.5 Flash minimal,negation,100.00,10,10,10,0,0,0,0.0007065
Google: Gemini 3.5 Flash minimal,ordering,100.00,10,10,10,0,0,0,0.0013635
Google: Gemini 3.5 Flash minimal,spelling_transform,70.00,7,10,10,0,0,3,0.0005835
Google: Gemini 3.5 Flash minimal,word_count,100.00,10,10,10,0,0,0,0.000333
Google: Gemma 2 27B,arithmetic,100.00,10,10,10,0,0,0,0.00031395
Google: Gemma 2 27B,character_count,60.00,6,10,10,0,0,4,0.000273
Google: Gemma 2 27B,constraint_awareness,100.00,10,10,10,0,0,0,0.00059085
Google: Gemma 2 27B,format_compliance,0.00,0,10,10,0,0,10,0.0003809
Google: Gemma 2 27B,negation,100.00,10,10,10,0,0,0,0.00035165
Google: Gemma 2 27B,ordering,100.00,10,10,10,0,0,0,0.00037765
Google: Gemma 2 27B,spelling_transform,60.00,6,10,10,0,0,4,0.0002756
Google: Gemma 2 27B,word_count,100.00,10,10,10,0,0,0,0.0003328
Google: Gemma 3 12B,arithmetic,100.00,10,10,10,0,0,0,2.225e-05
Google: Gemma 3 12B,character_count,30.00,3,10,10,0,0,7,1.78e-05
Google: Gemma 3 12B,constraint_awareness,100.00,10,10,10,0,0,0,3.862e-05
Google: Gemma 3 12B,format_compliance,100.00,10,10,10,0,0,0,3.242e-05
Google: Gemma 3 12B,negation,100.00,10,10,10,0,0,0,2.329e-05
Google: Gemma 3 12B,ordering,100.00,10,10,10,0,0,0,3.162e-05
Google: Gemma 3 12B,spelling_transform,50.00,5,10,10,0,0,5,1.875e-05
Google: Gemma 3 12B,word_count,100.00,10,10,10,0,0,0,8.64e-06
Google: Gemma 3 27B,arithmetic,100.00,10,10,10,0,0,0,0.000039
Google: Gemma 3 27B,character_count,30.00,3,10,10,0,0,7,0.000033
Google: Gemma 3 27B,constraint_awareness,80.00,8,10,10,0,0,2,0.000072
Google: Gemma 3 27B,format_compliance,100.00,10,10,10,0,0,0,0.000055
Google: Gemma 3 27B,negation,100.00,10,10,10,0,0,0,0.000042
Google: Gemma 3 27B,ordering,100.00,10,10,10,0,0,0,0.000052
Google: Gemma 3 27B,spelling_transform,40.00,4,10,10,0,0,6,0.000029
Google: Gemma 3 27B,word_count,100.00,10,10,10,0,0,0,1.656e-05
Google: Gemma 3 4B,arithmetic,60.00,6,10,10,0,0,4,2.092e-05
Google: Gemma 3 4B,character_count,40.00,4,10,10,0,0,6,1.76e-05
Google: Gemma 3 4B,constraint_awareness,100.00,10,10,10,0,0,0,3.712e-05
Google: Gemma 3 4B,format_compliance,100.00,10,10,10,0,0,0,3.232e-05
Google: Gemma 3 4B,negation,90.00,9,10,10,0,0,1,2.244e-05
Google: Gemma 3 4B,ordering,80.00,8,10,10,0,0,2,2.628e-05
Google: Gemma 3 4B,spelling_transform,20.00,2,10,10,0,0,8,1.808e-05
Google: Gemma 3 4B,word_count,100.00,10,10,10,0,0,0,8.56e-06
Google: Gemma 3n 4B,arithmetic,90.00,9,10,10,0,0,1,3.546e-05
Google: Gemma 3n 4B,character_count,40.00,4,10,10,0,0,6,2.988e-05
Google: Gemma 3n 4B,constraint_awareness,100.00,10,10,10,0,0,0,5.976e-05
Google: Gemma 3n 4B,format_compliance,100.00,10,10,10,0,0,0,5.268e-05
Google: Gemma 3n 4B,negation,90.00,9,10,10,0,0,1,3.726e-05
Google: Gemma 3n 4B,ordering,100.00,10,10,10,0,0,0,4.482e-05
Google: Gemma 3n 4B,spelling_transform,40.00,4,10,10,0,0,6,3.108e-05
Google: Gemma 3n 4B,word_count,100.00,10,10,10,0,0,0,3.612e-05
Google: Gemma 4 26B A4B ,arithmetic,100.00,10,10,10,0,0,0,0.000038
Google: Gemma 4 26B A4B ,character_count,60.00,6,10,10,0,0,4,2.919e-05
Google: Gemma 4 26B A4B ,constraint_awareness,100.00,10,10,10,0,0,0,0.000058
Google: Gemma 4 26B A4B ,format_compliance,100.00,10,10,10,0,0,0,4.035e-05
Google: Gemma 4 26B A4B ,negation,100.00,10,10,10,0,0,0,3.639e-05
Google: Gemma 4 26B A4B ,ordering,100.00,10,10,10,0,0,0,0.00006
Google: Gemma 4 26B A4B ,spelling_transform,60.00,6,10,10,0,0,4,0.000032
Google: Gemma 4 26B A4B ,word_count,100.00,10,10,10,0,0,0,2.07e-05
Google: Gemma 4 31B,arithmetic,100.00,10,10,10,0,0,0,0.000071
Google: Gemma 4 31B,character_count,70.00,7,10,10,0,0,3,5.78e-05
Google: Gemma 4 31B,constraint_awareness,100.00,10,10,10,0,0,0,0.000116
Google: Gemma 4 31B,format_compliance,100.00,10,10,10,0,0,0,9.069e-05
Google: Gemma 4 31B,negation,100.00,10,10,10,0,0,0,6.51e-05
Google: Gemma 4 31B,ordering,100.00,10,10,10,0,0,0,9.688e-05
Google: Gemma 4 31B,spelling_transform,80.00,8,10,10,0,0,2,6.191e-05
Google: Gemma 4 31B,word_count,100.00,10,10,10,0,0,0,4.826e-05
Grok 4.3,arithmetic,90.00,9,10,10,0,0,1,0.008682
Grok 4.3,character_count,100.00,10,10,10,0,0,0,0.011401
Grok 4.3,constraint_awareness,90.00,9,10,10,0,0,1,0.013329
Grok 4.3,format_compliance,100.00,9,11,9,2,0,0,0.007142
Grok 4.3,negation,100.00,10,10,10,0,0,0,0.005867
Grok 4.3,ordering,90.00,9,10,10,0,0,1,0.006992
Grok 4.3,spelling_transform,100.00,10,10,10,0,0,0,0.012483
Grok 4.3,word_count,100.00,10,10,10,0,0,0,0.00287
Grok Build 0.1,arithmetic,80.00,8,10,10,0,0,2,0.015844
Grok Build 0.1,character_count,100.00,10,10,10,0,0,0,0.025882
Grok Build 0.1,constraint_awareness,100.00,10,10,10,0,0,0,0.05202
Grok Build 0.1,format_compliance,100.00,9,11,9,2,0,0,0.013783
Grok Build 0.1,negation,100.00,10,10,10,0,0,0,0.015196
Grok Build 0.1,ordering,100.00,10,10,10,0,0,0,0.014159
Grok Build 0.1,spelling_transform,100.00,10,10,10,0,0,0,0.038504
Grok Build 0.1,word_count,100.00,10,10,10,0,0,0,0.007373
IBM: Granite 4.0 Micro,arithmetic,90.00,9,10,10,0,0,1,1.3543e-05
IBM: Granite 4.0 Micro,character_count,40.00,4,10,10,0,0,6,1.1828e-05
IBM: Granite 4.0 Micro,constraint_awareness,100.00,10,10,10,0,0,0,2.0243e-05
IBM: Granite 4.0 Micro,format_compliance,100.00,10,10,10,0,0,0,1.8863e-05
IBM: Granite 4.0 Micro,negation,100.00,10,10,10,0,0,0,1.4014e-05
IBM: Granite 4.0 Micro,ordering,80.00,8,10,10,0,0,2,2.1544e-05
IBM: Granite 4.0 Micro,spelling_transform,40.00,4,10,10,0,0,6,1.4974e-05
IBM: Granite 4.0 Micro,word_count,100.00,10,10,10,0,0,0,1.3324e-05
IBM: Granite 4.1 8B,arithmetic,100.00,10,10,10,0,0,0,3.765e-05
IBM: Granite 4.1 8B,character_count,50.00,5,10,10,0,0,5,4.97e-05
IBM: Granite 4.1 8B,constraint_awareness,100.00,10,10,10,0,0,0,4.645e-05
IBM: Granite 4.1 8B,format_compliance,100.00,10,10,10,0,0,0,3.325e-05
IBM: Granite 4.1 8B,negation,100.00,10,10,10,0,0,0,3.03e-05
IBM: Granite 4.1 8B,ordering,80.00,8,10,10,0,0,2,3.23e-05
IBM: Granite 4.1 8B,spelling_transform,30.00,3,10,10,0,0,7,2.43e-05
IBM: Granite 4.1 8B,word_count,100.00,10,10,10,0,0,0,3.83e-05
LiquidAI: LFM2-24B-A2B,arithmetic,90.00,9,10,10,0,0,1,1.56e-05
LiquidAI: LFM2-24B-A2B,character_count,40.00,4,10,10,0,0,6,1.35e-05
LiquidAI: LFM2-24B-A2B,constraint_awareness,90.00,9,10,10,0,0,1,2.955e-05
LiquidAI: LFM2-24B-A2B,format_compliance,100.00,10,10,10,0,0,0,2.34e-05
LiquidAI: LFM2-24B-A2B,negation,90.00,9,10,10,0,0,1,1.749e-05
LiquidAI: LFM2-24B-A2B,ordering,90.00,9,10,10,0,0,1,2.511e-05
LiquidAI: LFM2-24B-A2B,spelling_transform,20.00,2,10,10,0,0,8,1.506e-05
LiquidAI: LFM2-24B-A2B,word_count,100.00,10,10,10,0,0,0,1.686e-05
Llama Guard 3 8B,character_count,,0,1,0,1,0,0,0.0
Llama Guard 3 8B,constraint_awareness,,0,1,0,1,0,0,0.0
Llama Guard 3 8B,negation,,0,1,0,1,0,0,0.0
Llama Guard 3 8B,spelling_transform,,0,2,0,2,0,0,0.0
Magnum v4 72B,arithmetic,100.00,10,10,10,0,0,0,0.001389
Magnum v4 72B,character_count,50.00,5,10,10,0,0,5,0.001132
Magnum v4 72B,constraint_awareness,100.00,10,10,10,0,0,0,0.002626
Magnum v4 72B,format_compliance,100.00,10,10,10,0,0,0,0.001813
Magnum v4 72B,negation,100.00,10,10,10,0,0,0,0.001521
Magnum v4 72B,ordering,100.00,10,10,10,0,0,0,0.001807
Magnum v4 72B,spelling_transform,30.00,3,10,10,0,0,7,0.001204
Magnum v4 72B,word_count,100.00,10,10,10,0,0,0,0.000562
Meta: Llama 3 70B Instruct,arithmetic,90.00,9,10,10,0,0,1,0.00023153
Meta: Llama 3 70B Instruct,character_count,30.00,3,10,10,0,0,7,0.00020554
Meta: Llama 3 70B Instruct,constraint_awareness,90.00,9,10,10,0,0,1,0.00045799
Meta: Llama 3 70B Instruct,format_compliance,100.00,10,10,10,0,0,0,0.00030005
Meta: Llama 3 70B Instruct,negation,100.00,10,10,10,0,0,0,0.0002685
Meta: Llama 3 70B Instruct,ordering,100.00,10,10,10,0,0,0,0.00030388
Meta: Llama 3 70B Instruct,spelling_transform,50.00,5,10,10,0,0,5,0.0002232
Meta: Llama 3 70B Instruct,word_count,100.00,10,10,10,0,0,0,0.00025042
Meta: Llama 3 8B Instruct,arithmetic,60.00,6,10,10,0,0,4,1.724e-05
Meta: Llama 3 8B Instruct,character_count,30.00,3,10,10,0,0,7,1.544e-05
Meta: Llama 3 8B Instruct,constraint_awareness,70.00,7,10,10,0,0,3,3.528e-05
Meta: Llama 3 8B Instruct,format_compliance,100.00,10,10,10,0,0,0,2.104e-05
Meta: Llama 3 8B Instruct,negation,100.00,10,10,10,0,0,0,2.036e-05
Meta: Llama 3 8B Instruct,ordering,100.00,10,10,10,0,0,0,2.18e-05
Meta: Llama 3 8B Instruct,spelling_transform,10.00,1,10,10,0,0,9,1.604e-05
Meta: Llama 3 8B Instruct,word_count,90.00,9,10,10,0,0,1,1.9e-05
Meta: Llama 3.1 70B Instruct,arithmetic,90.00,9,10,10,0,0,1,0.0001724
Meta: Llama 3.1 70B Instruct,character_count,20.00,2,10,10,0,0,8,0.000154
Meta: Llama 3.1 70B Instruct,constraint_awareness,90.00,9,10,10,0,0,1,0.0003516
Meta: Llama 3.1 70B Instruct,format_compliance,100.00,10,10,10,0,0,0,0.0002104
Meta: Llama 3.1 70B Instruct,negation,100.00,10,10,10,0,0,0,0.0002028
Meta: Llama 3.1 70B Instruct,ordering,100.00,10,10,10,0,0,0,0.0002184
Meta: Llama 3.1 70B Instruct,spelling_transform,80.00,8,10,10,0,0,2,0.000158
Meta: Llama 3.1 70B Instruct,word_count,100.00,10,10,10,0,0,0,0.0001892
Meta: Llama 3.1 8B Instruct,arithmetic,80.00,8,10,10,0,0,2,1.014e-05
Meta: Llama 3.1 8B Instruct,character_count,20.00,2,10,10,0,0,8,8.38e-06
Meta: Llama 3.1 8B Instruct,constraint_awareness,90.00,9,10,10,0,0,1,1.824e-05
Meta: Llama 3.1 8B Instruct,format_compliance,100.00,10,10,10,0,0,0,1.411e-05
Meta: Llama 3.1 8B Instruct,negation,90.00,9,10,10,0,0,1,1.131e-05
Meta: Llama 3.1 8B Instruct,ordering,100.00,10,10,10,0,0,0,1.427e-05
Meta: Llama 3.1 8B Instruct,spelling_transform,20.00,2,10,10,0,0,8,9.77e-06
Meta: Llama 3.1 8B Instruct,word_count,90.00,9,10,10,0,0,1,1.06e-05
Meta: Llama 3.2 11B Vision Instruct,arithmetic,80.00,8,10,10,0,0,2,0.000105105
Meta: Llama 3.2 11B Vision Instruct,character_count,20.00,2,10,10,0,0,8,9.408e-05
Meta: Llama 3.2 11B Vision Instruct,constraint_awareness,90.00,9,10,10,0,0,1,0.000215355
Meta: Llama 3.2 11B Vision Instruct,format_compliance,100.00,10,10,10,0,0,0,0.00012838
Meta: Llama 3.2 11B Vision Instruct,negation,100.00,10,10,10,0,0,0,0.00011172
Meta: Llama 3.2 11B Vision Instruct,ordering,100.00,10,10,10,0,0,0,0.000133035
Meta: Llama 3.2 11B Vision Instruct,spelling_transform,30.00,3,10,10,0,0,7,9.751e-05
Meta: Llama 3.2 11B Vision Instruct,word_count,100.00,10,10,10,0,0,0,6.958e-05
Meta: Llama 3.2 1B Instruct,arithmetic,30.00,3,10,10,0,0,7,1.7274e-05
Meta: Llama 3.2 1B Instruct,character_count,30.00,3,10,10,0,0,7,1.4118e-05
Meta: Llama 3.2 1B Instruct,constraint_awareness,20.00,2,10,10,0,0,8,3.2106e-05
Meta: Llama 3.2 1B Instruct,format_compliance,100.00,10,10,10,0,0,0,2.6625e-05
Meta: Llama 3.2 1B Instruct,negation,30.00,3,10,10,0,0,7,1.9824e-05
Meta: Llama 3.2 1B Instruct,ordering,80.00,8,10,10,0,0,2,3.1461e-05
Meta: Llama 3.2 1B Instruct,spelling_transform,10.00,1,10,10,0,0,9,1.7775e-05
Meta: Llama 3.2 1B Instruct,word_count,0.00,0,10,10,0,0,10,1.6494e-05
Meta: Llama 3.2 3B Instruct,arithmetic,,0,5,0,5,0,0,0.0
Meta: Llama 3.2 3B Instruct,character_count,50.00,1,5,2,3,0,1,0.0
Meta: Llama 3.2 3B Instruct,constraint_awareness,50.00,1,4,2,2,0,1,0.0
Meta: Llama 3.2 3B Instruct,format_compliance,0.00,0,5,2,3,0,2,0.0
Meta: Llama 3.2 3B Instruct,negation,100.00,2,5,2,3,0,0,0.0
Meta: Llama 3.2 3B Instruct,ordering,100.00,2,5,2,3,0,0,0.0
Meta: Llama 3.2 3B Instruct,spelling_transform,33.33,1,5,3,2,0,2,0.0
Meta: Llama 3.2 3B Instruct,word_count,,0,2,0,2,0,0,0.0
Meta: Llama 3.3 70B Instruct,arithmetic,90.00,9,10,10,0,0,1,5.564e-05
Meta: Llama 3.3 70B Instruct,character_count,30.00,3,10,10,0,0,7,4.83e-05
Meta: Llama 3.3 70B Instruct,constraint_awareness,90.00,9,10,10,0,0,1,0.0001065
Meta: Llama 3.3 70B Instruct,format_compliance,100.00,10,10,10,0,0,0,7.048e-05
Meta: Llama 3.3 70B Instruct,negation,100.00,10,10,10,0,0,0,6.552e-05
Meta: Llama 3.3 70B Instruct,ordering,100.00,10,10,10,0,0,0,8.604e-05
Meta: Llama 3.3 70B Instruct,spelling_transform,70.00,7,10,10,0,0,3,5.064e-05
Meta: Llama 3.3 70B Instruct,word_count,100.00,10,10,10,0,0,0,5.46e-05
Meta: Llama 4 Maverick,arithmetic,90.00,9,10,10,0,0,1,0.000077
Meta: Llama 4 Maverick,character_count,30.00,3,10,10,0,0,7,0.000055
Meta: Llama 4 Maverick,constraint_awareness,90.00,9,10,10,0,0,1,0.000137
Meta: Llama 4 Maverick,format_compliance,100.00,10,10,10,0,0,0,0.000096
Meta: Llama 4 Maverick,negation,100.00,10,10,10,0,0,0,0.000081
Meta: Llama 4 Maverick,ordering,100.00,10,10,10,0,0,0,0.000115
Meta: Llama 4 Maverick,spelling_transform,50.00,5,10,10,0,0,5,0.000083
Meta: Llama 4 Maverick,word_count,100.00,10,10,10,0,0,0,0.00003
Meta: Llama 4 Scout,arithmetic,90.00,9,10,10,0,0,1,4.122e-05
Meta: Llama 4 Scout,character_count,30.00,3,10,10,0,0,7,3.512e-05
Meta: Llama 4 Scout,constraint_awareness,80.00,8,10,10,0,0,2,7.876e-05
Meta: Llama 4 Scout,format_compliance,100.00,10,10,10,0,0,0,5.71e-05
Meta: Llama 4 Scout,negation,100.00,10,10,10,0,0,0,4.66e-05
Meta: Llama 4 Scout,ordering,90.00,9,10,10,0,0,1,6.434e-05
Meta: Llama 4 Scout,spelling_transform,20.00,2,10,10,0,0,8,4.334e-05
Meta: Llama 4 Scout,word_count,100.00,10,10,10,0,0,0,1.696e-05
