label,family,accuracy_pct,correct,samples,scored_samples,provider_errors,timeouts,failures,estimated_cost_usd
Mistral: Mistral Medium 3.5,spelling_transform,30.00,3,10,10,0,0,7,0.0009225
Mistral: Mistral Medium 3.5,word_count,100.00,10,10,10,0,0,0,0.000687
Mistral: Mistral Small 3.1 24B,arithmetic,,0,2,0,2,0,0,0.0
Mistral: Mistral Small 3.1 24B,character_count,,0,2,0,2,0,0,0.0
Mistral: Mistral Small 3.1 24B,constraint_awareness,,0,2,0,2,0,0,2.6031e-05
Mistral: Mistral Small 3.1 24B,format_compliance,,0,3,0,3,0,0,0.0
Mistral: Mistral Small 3.1 24B,negation,,0,2,0,2,0,0,0.0
Mistral: Mistral Small 3.1 24B,ordering,,0,2,0,2,0,0,0.0
Mistral: Mistral Small 3.1 24B,spelling_transform,,0,4,0,4,0,0,1.1493e-05
Mistral: Mistral Small 3.2 24B,arithmetic,70.00,7,10,10,0,0,3,0.000032
Mistral: Mistral Small 3.2 24B,character_count,30.00,3,10,10,0,0,7,0.000025
Mistral: Mistral Small 3.2 24B,constraint_awareness,100.00,10,10,10,0,0,0,0.000062
Mistral: Mistral Small 3.2 24B,format_compliance,100.00,10,10,10,0,0,0,5.1425e-05
Mistral: Mistral Small 3.2 24B,negation,100.00,10,10,10,0,0,0,3.6e-05
Mistral: Mistral Small 3.2 24B,ordering,100.00,10,10,10,0,0,0,0.000045
Mistral: Mistral Small 3.2 24B,spelling_transform,20.00,2,10,10,0,0,8,0.000028
Mistral: Mistral Small 3.2 24B,word_count,100.00,10,10,10,0,0,0,1.345e-05
Mistral: Mistral Small 4,arithmetic,90.00,9,10,10,0,0,1,8.628e-05
Mistral: Mistral Small 4,character_count,60.00,6,10,10,0,0,4,5.835e-05
Mistral: Mistral Small 4,constraint_awareness,100.00,10,10,10,0,0,0,0.0001299
Mistral: Mistral Small 4,format_compliance,100.00,10,10,10,0,0,0,0.00011031
Mistral: Mistral Small 4,negation,100.00,10,10,10,0,0,0,8.226e-05
Mistral: Mistral Small 4,ordering,100.00,10,10,10,0,0,0,0.00011259
Mistral: Mistral Small 4,spelling_transform,50.00,5,10,10,0,0,5,6.57e-05
Mistral: Mistral Small 4,word_count,100.00,10,10,10,0,0,0,2.853e-05
Mistral: Mixtral 8x22B Instruct,arithmetic,90.00,9,10,10,0,0,1,0.001186
Mistral: Mixtral 8x22B Instruct,character_count,40.00,4,10,10,0,0,6,0.0008304
Mistral: Mixtral 8x22B Instruct,constraint_awareness,100.00,10,10,10,0,0,0,0.001996
Mistral: Mixtral 8x22B Instruct,format_compliance,100.00,10,10,10,0,0,0,0.0015384
Mistral: Mixtral 8x22B Instruct,negation,100.00,10,10,10,0,0,0,0.001214
Mistral: Mixtral 8x22B Instruct,ordering,100.00,10,10,10,0,0,0,0.0015532
Mistral: Mixtral 8x22B Instruct,spelling_transform,50.00,5,10,10,0,0,5,0.00109
Mistral: Mixtral 8x22B Instruct,word_count,100.00,10,10,10,0,0,0,0.00046
Mistral: Saba,arithmetic,90.00,9,10,10,0,0,1,0.00011252
Mistral: Saba,character_count,30.00,3,10,10,0,0,7,7.696e-05
Mistral: Saba,constraint_awareness,100.00,10,10,10,0,0,0,0.0001996
Mistral: Saba,format_compliance,100.00,10,10,10,0,0,0,0.0001608
Mistral: Saba,negation,100.00,10,10,10,0,0,0,0.0001214
Mistral: Saba,ordering,100.00,10,10,10,0,0,0,0.00015532
Mistral: Saba,spelling_transform,50.00,5,10,10,0,0,5,0.0001078
Mistral: Saba,word_count,100.00,10,10,10,0,0,0,3.384e-05
Mistral: Voxtral Small 24B 2507,arithmetic,70.00,7,10,10,0,0,3,2.014e-05
Mistral: Voxtral Small 24B 2507,character_count,20.00,2,10,10,0,0,8,7.6e-06
Mistral: Voxtral Small 24B 2507,constraint_awareness,100.00,10,10,10,0,0,0,6.348e-05
Mistral: Voxtral Small 24B 2507,format_compliance,100.00,10,10,10,0,0,0,2.666e-05
Mistral: Voxtral Small 24B 2507,negation,100.00,10,10,10,0,0,0,1.746e-05
Mistral: Voxtral Small 24B 2507,ordering,100.00,10,10,10,0,0,0,3.83e-05
Mistral: Voxtral Small 24B 2507,spelling_transform,20.00,2,10,10,0,0,8,1.604e-05
Mistral: Voxtral Small 24B 2507,word_count,100.00,10,10,10,0,0,0,7.5e-06
MoonshotAI Kimi Latest,arithmetic,100.00,10,10,10,0,0,0,0.003818
MoonshotAI Kimi Latest,character_count,100.00,10,10,10,0,0,0,0.007696
MoonshotAI Kimi Latest,constraint_awareness,100.00,10,10,10,0,0,0,0.010599
MoonshotAI Kimi Latest,format_compliance,100.00,10,10,10,0,0,0,0.004801
MoonshotAI Kimi Latest,negation,100.00,10,10,10,0,0,0,0.003198
MoonshotAI Kimi Latest,ordering,100.00,10,10,10,0,0,0,0.004241
MoonshotAI Kimi Latest,spelling_transform,90.00,9,10,10,0,0,1,0.008724
MoonshotAI Kimi Latest,word_count,100.00,10,10,10,0,0,0,0.001306
MoonshotAI: Kimi K2.5,arithmetic,100.00,10,10,10,0,0,0,0.001944
MoonshotAI: Kimi K2.5,character_count,100.00,10,10,10,0,0,0,0.006252
MoonshotAI: Kimi K2.5,constraint_awareness,100.00,10,10,10,0,0,0,0.005289
MoonshotAI: Kimi K2.5,format_compliance,100.00,10,10,10,0,0,0,0.002832
MoonshotAI: Kimi K2.5,negation,100.00,10,10,10,0,0,0,0.002177
MoonshotAI: Kimi K2.5,ordering,100.00,10,10,10,0,0,0,0.002824
MoonshotAI: Kimi K2.5,spelling_transform,100.00,10,10,10,0,0,0,0.007056
MoonshotAI: Kimi K2.5,word_count,100.00,10,10,10,0,0,0,0.000606
MoonshotAI: Kimi K2.6,arithmetic,100.00,10,10,10,0,0,0,0.00299
MoonshotAI: Kimi K2.6,character_count,100.00,10,10,10,0,0,0,0.007555
MoonshotAI: Kimi K2.6,constraint_awareness,100.00,10,10,10,0,0,0,0.009111
MoonshotAI: Kimi K2.6,format_compliance,100.00,10,10,10,0,0,0,0.005745
MoonshotAI: Kimi K2.6,negation,100.00,10,10,10,0,0,0,0.003793
MoonshotAI: Kimi K2.6,ordering,100.00,10,10,10,0,0,0,0.003757
MoonshotAI: Kimi K2.6,spelling_transform,100.00,10,10,10,0,0,0,0.011348
MoonshotAI: Kimi K2.6,word_count,100.00,10,10,10,0,0,0,0.001153
Nous: Hermes 4 405B,arithmetic,90.00,9,10,10,0,0,1,0.000629
Nous: Hermes 4 405B,character_count,50.00,5,10,10,0,0,5,0.0006
Nous: Hermes 4 405B,constraint_awareness,100.00,10,10,10,0,0,0,0.001059
Nous: Hermes 4 405B,format_compliance,100.00,10,10,10,0,0,0,0.000805
Nous: Hermes 4 405B,negation,100.00,10,10,10,0,0,0,0.000689
Nous: Hermes 4 405B,ordering,100.00,10,10,10,0,0,0,0.000873
Nous: Hermes 4 405B,spelling_transform,60.00,6,10,10,0,0,4,0.000642
Nous: Hermes 4 405B,word_count,100.00,10,10,10,0,0,0,0.000262
OpenAI GPT-4.1 nano,arithmetic,100.00,10,10,10,0,0,0,4.53e-05
OpenAI GPT-4.1 nano,character_count,30.00,3,10,10,0,0,7,3.72e-05
OpenAI GPT-4.1 nano,constraint_awareness,100.00,10,10,10,0,0,0,8.65e-05
OpenAI GPT-4.1 nano,format_compliance,100.00,10,10,10,0,0,0,6.65e-05
OpenAI GPT-4.1 nano,negation,90.00,9,10,10,0,0,1,4.95e-05
OpenAI GPT-4.1 nano,ordering,100.00,10,10,10,0,0,0,7.58e-05
OpenAI GPT-4.1 nano,spelling_transform,40.00,4,10,10,0,0,6,4.16e-05
OpenAI GPT-4.1 nano,word_count,100.00,10,10,10,0,0,0,1.86e-05
OpenAI GPT-4o,arithmetic,100.00,10,10,10,0,0,0,0.0011525
OpenAI GPT-4o,character_count,60.00,6,10,10,0,0,4,0.00093
OpenAI GPT-4o,constraint_awareness,90.00,9,10,10,0,0,1,0.0026925
OpenAI GPT-4o,format_compliance,100.00,10,10,10,0,0,0,0.0017025
OpenAI GPT-4o,negation,100.00,10,10,10,0,0,0,0.0012975
OpenAI GPT-4o,ordering,100.00,10,10,10,0,0,0,0.001895
OpenAI GPT-4o,spelling_transform,90.00,9,10,10,0,0,1,0.00109
OpenAI GPT-4o,word_count,100.00,10,10,10,0,0,0,0.000465
OpenAI GPT-4o mini,arithmetic,90.00,9,10,10,0,0,1,6.915e-05
OpenAI GPT-4o mini,character_count,40.00,4,10,10,0,0,6,6.18e-05
OpenAI GPT-4o mini,constraint_awareness,70.00,7,10,10,0,0,3,0.00014535
OpenAI GPT-4o mini,format_compliance,100.00,10,10,10,0,0,0,9.375e-05
OpenAI GPT-4o mini,negation,100.00,10,10,10,0,0,0,8.025e-05
OpenAI GPT-4o mini,ordering,100.00,10,10,10,0,0,0,0.0001137
OpenAI GPT-4o mini,spelling_transform,50.00,5,10,10,0,0,5,6.66e-05
OpenAI GPT-4o mini,word_count,100.00,10,10,10,0,0,0,2.79e-05
OpenAI GPT-5 mini minimal,arithmetic,80.00,8,10,10,0,0,2,0.00050975
OpenAI GPT-5 mini minimal,arithmetic,80.00,8,10,10,0,0,2,0.00049375
OpenAI GPT-5 mini minimal,character_count,50.00,5,10,10,0,0,5,0.0004605
OpenAI GPT-5 mini minimal,character_count,60.00,6,10,10,0,0,4,0.0004605
OpenAI GPT-5 mini minimal,constraint_awareness,90.00,9,10,10,0,0,1,0.00058375
OpenAI GPT-5 mini minimal,constraint_awareness,90.00,9,10,10,0,0,1,0.00058375
OpenAI GPT-5 mini minimal,format_compliance,100.00,10,10,10,0,0,0,0.00056375
OpenAI GPT-5 mini minimal,format_compliance,100.00,10,10,10,0,0,0,0.00056375
OpenAI GPT-5 mini minimal,negation,100.00,10,10,10,0,0,0,0.00049325
OpenAI GPT-5 mini minimal,negation,100.00,10,10,10,0,0,0,0.00049325
OpenAI GPT-5 mini minimal,ordering,100.00,10,10,10,0,0,0,0.000632
OpenAI GPT-5 mini minimal,ordering,100.00,10,10,10,0,0,0,0.000632
OpenAI GPT-5 mini minimal,spelling_transform,60.00,6,10,10,0,0,4,0.0004995
OpenAI GPT-5 mini minimal,spelling_transform,60.00,6,10,10,0,0,4,0.0005015
OpenAI GPT-5 mini minimal,word_count,100.00,10,10,10,0,0,0,0.0001935
OpenAI GPT-5 mini minimal,word_count,100.00,10,10,10,0,0,0,0.0001935
OpenAI GPT-5 minimal,arithmetic,100.00,10,10,10,0,0,0,0.00246875
OpenAI GPT-5 minimal,character_count,40.00,4,10,10,0,0,6,0.0023025
OpenAI GPT-5 minimal,constraint_awareness,90.00,9,10,10,0,0,1,0.00291875
OpenAI GPT-5 minimal,format_compliance,100.00,10,10,10,0,0,0,0.00281875
OpenAI GPT-5 minimal,negation,100.00,10,10,10,0,0,0,0.00246625
OpenAI GPT-5 minimal,ordering,100.00,10,10,10,0,0,0,0.00316
OpenAI GPT-5 minimal,spelling_transform,90.00,9,10,10,0,0,1,0.0024775
OpenAI GPT-5 minimal,word_count,100.00,10,10,10,0,0,0,0.0009675
OpenAI GPT-5 nano low,arithmetic,100.00,10,10,10,0,0,0,0.00035915
OpenAI GPT-5 nano low,character_count,100.00,10,10,10,0,0,0,0.0005037
OpenAI GPT-5 nano low,constraint_awareness,100.00,10,10,10,0,0,0,0.00038315
OpenAI GPT-5 nano low,format_compliance,100.00,10,10,10,0,0,0,0.0002935
OpenAI GPT-5 nano low,negation,100.00,10,10,10,0,0,0,0.00029785
OpenAI GPT-5 nano low,ordering,90.00,9,10,10,0,0,1,0.000632
OpenAI GPT-5 nano low,spelling_transform,90.00,9,10,10,0,0,1,0.0007767
OpenAI GPT-5 nano low,word_count,100.00,10,10,10,0,0,0,0.0001952
OpenAI GPT-5 nano medium,arithmetic,100.00,10,10,10,0,0,0,0.00073475
OpenAI GPT-5 nano medium,character_count,100.00,10,10,10,0,0,0,0.0009441
OpenAI GPT-5 nano medium,constraint_awareness,90.00,9,10,10,0,0,1,0.00164195
OpenAI GPT-5 nano medium,format_compliance,100.00,10,10,10,0,0,0,0.00082835
OpenAI GPT-5 nano medium,negation,100.00,10,10,10,0,0,0,0.00056185
OpenAI GPT-5 nano medium,ordering,100.00,10,10,10,0,0,0,0.00121
OpenAI GPT-5 nano medium,spelling_transform,90.00,9,10,10,0,0,1,0.0027015
OpenAI GPT-5 nano medium,word_count,100.00,10,10,10,0,0,0,0.0003295
OpenAI GPT-5 nano minimal,arithmetic,80.00,8,10,10,0,0,2,9.795e-05
OpenAI GPT-5 nano minimal,character_count,40.00,4,10,10,0,0,6,9.21e-05
OpenAI GPT-5 nano minimal,constraint_awareness,100.00,10,10,10,0,0,0,0.00011675
OpenAI GPT-5 nano minimal,format_compliance,100.00,10,10,10,0,0,0,0.00011315
OpenAI GPT-5 nano minimal,negation,100.00,10,10,10,0,0,0,8.88e-05
OpenAI GPT-5 nano minimal,ordering,90.00,9,10,10,0,0,1,0.0001252
OpenAI GPT-5 nano minimal,spelling_transform,40.00,4,10,10,0,0,6,0.0001787
OpenAI GPT-5 nano minimal,word_count,100.00,10,10,10,0,0,0,4.835e-05
OpenAI GPT-5.2 no thinking,arithmetic,100.00,10,10,10,0,0,0,0.00151025
OpenAI GPT-5.2 no thinking,character_count,20.00,2,10,10,0,0,8,0.0012635
OpenAI GPT-5.2 no thinking,constraint_awareness,100.00,10,10,10,0,0,0,0.00212625
OpenAI GPT-5.2 no thinking,format_compliance,100.00,10,10,10,0,0,0,0.00198625
OpenAI GPT-5.2 no thinking,negation,100.00,10,10,10,0,0,0,0.00149275
OpenAI GPT-5.2 no thinking,ordering,100.00,10,10,10,0,0,0,0.002464
OpenAI GPT-5.2 no thinking,spelling_transform,70.00,7,10,10,0,0,3,0.0014945
OpenAI GPT-5.2 no thinking,word_count,100.00,10,10,10,0,0,0,0.0005705
OpenAI GPT-5.4 mini no thinking,arithmetic,100.00,10,10,10,0,0,0,0.00054825
OpenAI GPT-5.4 mini no thinking,character_count,30.00,3,10,10,0,0,7,0.0004665
OpenAI GPT-5.4 mini no thinking,constraint_awareness,80.00,8,10,10,0,0,2,0.00083625
OpenAI GPT-5.4 mini no thinking,format_compliance,100.00,10,10,10,0,0,0,0.00071625
OpenAI GPT-5.4 mini no thinking,negation,100.00,10,10,10,0,0,0,0.00056325
OpenAI GPT-5.4 mini no thinking,ordering,100.00,10,10,10,0,0,0,0.0008685
OpenAI GPT-5.4 mini no thinking,spelling_transform,50.00,5,10,10,0,0,5,0.00063
OpenAI GPT-5.4 mini no thinking,word_count,100.00,10,10,10,0,0,0,0.00037425
OpenAI GPT-5.4 nano low,arithmetic,100.00,10,10,10,0,0,0,0.0001493
OpenAI GPT-5.4 nano low,character_count,70.00,7,10,10,0,0,3,0.0004444
OpenAI GPT-5.4 nano low,constraint_awareness,80.00,8,10,10,0,0,2,0.000513
OpenAI GPT-5.4 nano low,format_compliance,100.00,10,10,10,0,0,0,0.00017605
OpenAI GPT-5.4 nano low,negation,90.00,9,10,10,0,0,1,0.00013625
OpenAI GPT-5.4 nano low,ordering,90.00,9,10,10,0,0,1,0.00023785
OpenAI GPT-5.4 nano low,spelling_transform,60.00,6,10,10,0,0,4,0.00093735
OpenAI GPT-5.4 nano low,word_count,100.00,10,10,10,0,0,0,8.71e-05
OpenAI GPT-5.4 nano no thinking,arithmetic,100.00,10,10,10,0,0,0,0.00015055
OpenAI GPT-5.4 nano no thinking,character_count,30.00,3,10,10,0,0,7,0.0001269
OpenAI GPT-5.4 nano no thinking,constraint_awareness,90.00,9,10,10,0,0,1,0.0002255
OpenAI GPT-5.4 nano no thinking,format_compliance,100.00,10,10,10,0,0,0,0.0001955
OpenAI GPT-5.4 nano no thinking,negation,90.00,9,10,10,0,0,1,0.00015275
OpenAI GPT-5.4 nano no thinking,ordering,90.00,9,10,10,0,0,1,0.00023785
OpenAI GPT-5.4 nano no thinking,spelling_transform,40.00,4,10,10,0,0,6,0.00016485
OpenAI GPT-5.4 nano no thinking,word_count,100.00,10,10,10,0,0,0,5.82e-05
OpenAI GPT-5.4 no thinking,arithmetic,100.00,10,10,10,0,0,0,0.0018275
OpenAI GPT-5.4 no thinking,character_count,60.00,6,10,10,0,0,4,0.001555
OpenAI GPT-5.4 no thinking,constraint_awareness,100.00,10,10,10,0,0,0,0.0027875
OpenAI GPT-5.4 no thinking,format_compliance,100.00,10,10,10,0,0,0,0.0023875
OpenAI GPT-5.4 no thinking,negation,100.00,10,10,10,0,0,0,0.0018775
OpenAI GPT-5.4 no thinking,ordering,100.00,10,10,10,0,0,0,0.002895
OpenAI GPT-5.4 no thinking,spelling_transform,60.00,6,10,10,0,0,4,0.0018
OpenAI GPT-5.4 no thinking,word_count,100.00,10,10,10,0,0,0,0.00107
OpenAI GPT-5.5 low,arithmetic,100.00,10,10,10,0,0,0,0.009565
OpenAI GPT-5.5 low,character_count,100.00,10,10,10,0,0,0,0.01655
OpenAI GPT-5.5 low,constraint_awareness,100.00,10,10,10,0,0,0,0.017125
OpenAI GPT-5.5 low,format_compliance,100.00,10,10,10,0,0,0,0.008645
OpenAI GPT-5.5 low,negation,100.00,10,10,10,0,0,0,0.007415
OpenAI GPT-5.5 low,ordering,100.00,10,10,10,0,0,0,0.0132
OpenAI GPT-5.5 low,spelling_transform,100.00,10,10,10,0,0,0,0.01974
OpenAI GPT-5.5 low,word_count,100.00,10,10,10,0,0,0,0.004965
OpenAI GPT-5.5 no thinking,arithmetic,100.00,10,10,10,0,0,0,0.003655
OpenAI GPT-5.5 no thinking,character_count,70.00,7,10,10,0,0,3,0.00311
OpenAI GPT-5.5 no thinking,constraint_awareness,100.00,10,10,10,0,0,0,0.005575
OpenAI GPT-5.5 no thinking,format_compliance,100.00,10,10,10,0,0,0,0.004775
OpenAI GPT-5.5 no thinking,negation,100.00,10,10,10,0,0,0,0.003755
OpenAI GPT-5.5 no thinking,ordering,100.00,10,10,10,0,0,0,0.00579
OpenAI GPT-5.5 no thinking,spelling_transform,70.00,7,10,10,0,0,3,0.0036
OpenAI GPT-5.5 no thinking,word_count,100.00,10,10,10,0,0,0,0.00214
OpenAI: GPT-5.4 Nano low,arithmetic,100.00,10,10,10,0,0,0,0.00015055
OpenAI: GPT-5.4 Nano low,character_count,60.00,6,10,10,0,0,4,0.000399
OpenAI: GPT-5.4 Nano low,constraint_awareness,90.00,9,10,10,0,0,1,0.000526
OpenAI: GPT-5.4 Nano low,format_compliance,100.00,10,10,10,0,0,0,0.00017605
OpenAI: GPT-5.4 Nano low,negation,100.00,10,10,10,0,0,0,0.000208
OpenAI: GPT-5.4 Nano low,ordering,90.00,9,10,10,0,0,1,0.00023785
OpenAI: GPT-5.4 Nano low,spelling_transform,80.00,8,10,10,0,0,2,0.000849
OpenAI: GPT-5.4 Nano low,word_count,100.00,10,10,10,0,0,0,5.82e-05
Qwen: Qwen2.5 VL 72B Instruct,arithmetic,100.00,10,10,10,0,0,0,0.000147
Qwen: Qwen2.5 VL 72B Instruct,character_count,60.00,6,10,10,0,0,4,0.000111
Qwen: Qwen2.5 VL 72B Instruct,constraint_awareness,80.00,8,10,10,0,0,2,0.000243
Qwen: Qwen2.5 VL 72B Instruct,format_compliance,100.00,10,10,10,0,0,0,0.00018975
Qwen: Qwen2.5 VL 72B Instruct,negation,100.00,10,10,10,0,0,0,0.000156
Qwen: Qwen2.5 VL 72B Instruct,ordering,100.00,10,10,10,0,0,0,0.00021175
Qwen: Qwen2.5 VL 72B Instruct,spelling_transform,40.00,4,10,10,0,0,6,0.000138
Qwen: Qwen2.5 VL 72B Instruct,word_count,100.00,10,10,10,0,0,0,0.000055
Qwen: Qwen3 Coder Plus,arithmetic,100.00,10,10,10,0,0,0,0.00043095
Qwen: Qwen3 Coder Plus,character_count,30.00,3,10,10,0,0,7,0.00028535
Qwen: Qwen3 Coder Plus,constraint_awareness,100.00,10,10,10,0,0,0,0.0006188
Qwen: Qwen3 Coder Plus,format_compliance,100.00,10,10,10,0,0,0,0.00057915
Qwen: Qwen3 Coder Plus,negation,100.00,10,10,10,0,0,0,0.00034255
Qwen: Qwen3 Coder Plus,ordering,100.00,10,10,10,0,0,0,0.00057785
Qwen: Qwen3 Coder Plus,spelling_transform,60.00,6,10,10,0,0,4,0.0003107
Qwen: Qwen3 Coder Plus,word_count,90.00,9,10,10,0,0,1,0.0001573
Qwen: Qwen3 Max,arithmetic,100.00,3,9,3,6,0,0,0.00013104
Qwen: Qwen3 Max,character_count,33.33,1,9,3,6,0,2,9.204e-05
Qwen: Qwen3 Max,constraint_awareness,50.00,1,7,2,5,0,1,0.00013572
Qwen: Qwen3 Max,format_compliance,100.00,2,9,2,7,0,0,0.00012012
Qwen: Qwen3 Max,negation,100.00,2,8,2,6,0,0,7.8e-05
Qwen: Qwen3 Max,ordering,100.00,2,8,2,6,0,0,0.00016302
Qwen: Qwen3 Max,spelling_transform,33.33,1,8,3,5,0,2,0.00012012
Qwen: Qwen3 Max,word_count,100.00,8,9,8,1,0,0,0.00011232
Qwen: Qwen3 VL 235B A22B Instruct,arithmetic,100.00,10,10,10,0,0,0,0.0001138
Qwen: Qwen3 VL 235B A22B Instruct,character_count,30.00,3,10,10,0,0,7,7.248e-05
Qwen: Qwen3 VL 235B A22B Instruct,constraint_awareness,90.00,9,10,10,0,0,1,0.00017672
Qwen: Qwen3 VL 235B A22B Instruct,format_compliance,100.00,10,10,10,0,0,0,0.00014768
Qwen: Qwen3 VL 235B A22B Instruct,negation,100.00,10,10,10,0,0,0,9.896e-05
Qwen: Qwen3 VL 235B A22B Instruct,ordering,100.00,10,10,10,0,0,0,0.00016232
Qwen: Qwen3 VL 235B A22B Instruct,spelling_transform,60.00,6,10,10,0,0,4,8.424e-05
Qwen: Qwen3 VL 235B A22B Instruct,word_count,100.00,10,10,10,0,0,0,4.184e-05
Qwen: Qwen3 VL 235B A22B Thinking,arithmetic,100.00,10,10,10,0,0,0,0.006329
Qwen: Qwen3 VL 235B A22B Thinking,character_count,100.00,10,10,10,0,0,0,0.038174
Qwen: Qwen3 VL 235B A22B Thinking,constraint_awareness,90.00,9,10,10,0,0,1,0.012473
Qwen: Qwen3 VL 235B A22B Thinking,format_compliance,100.00,10,10,10,0,0,0,0.00733
Qwen: Qwen3 VL 235B A22B Thinking,negation,100.00,10,10,10,0,0,0,0.009751
Qwen: Qwen3 VL 235B A22B Thinking,ordering,100.00,10,10,10,0,0,0,0.01674
Qwen: Qwen3 VL 235B A22B Thinking,spelling_transform,100.00,10,10,10,0,0,0,0.02328
Qwen: Qwen3 VL 235B A22B Thinking,word_count,100.00,10,10,10,0,0,0,0.009891
Qwen: Qwen3 VL 30B A3B Instruct,arithmetic,100.00,10,10,10,0,0,0,7.189e-05
Qwen: Qwen3 VL 30B A3B Instruct,character_count,30.00,3,10,10,0,0,7,6.136e-05
Qwen: Qwen3 VL 30B A3B Instruct,constraint_awareness,100.00,10,10,10,0,0,0,0.00013442
Qwen: Qwen3 VL 30B A3B Instruct,format_compliance,100.00,10,10,10,0,0,0,9.36e-05
Qwen: Qwen3 VL 30B A3B Instruct,negation,100.00,10,10,10,0,0,0,7.176e-05
Qwen: Qwen3 VL 30B A3B Instruct,ordering,100.00,10,10,10,0,0,0,0.00010842
Qwen: Qwen3 VL 30B A3B Instruct,spelling_transform,20.00,2,10,10,0,0,8,7.046e-05
Qwen: Qwen3 VL 30B A3B Instruct,word_count,90.00,9,10,10,0,0,1,2.678e-05
Qwen: Qwen3 VL 30B A3B Thinking,arithmetic,100.00,10,10,10,0,0,0,0.005932
Qwen: Qwen3 VL 30B A3B Thinking,character_count,100.00,10,10,10,0,0,0,0.029714
Qwen: Qwen3 VL 30B A3B Thinking,constraint_awareness,80.00,8,10,10,0,0,2,0.023069
Qwen: Qwen3 VL 30B A3B Thinking,format_compliance,100.00,10,10,10,0,0,0,0.004754
Qwen: Qwen3 VL 30B A3B Thinking,negation,100.00,10,10,10,0,0,0,0.005683
Qwen: Qwen3 VL 30B A3B Thinking,ordering,100.00,10,10,10,0,0,0,0.017753
Qwen: Qwen3 VL 30B A3B Thinking,spelling_transform,70.00,7,10,10,0,0,3,0.030925
Qwen: Qwen3 VL 30B A3B Thinking,word_count,100.00,10,10,10,0,0,0,0.007716
Qwen: Qwen3 VL 32B Instruct,arithmetic,100.00,3,4,3,1,0,0,1.9032e-05
Qwen: Qwen3 VL 32B Instruct,character_count,50.00,1,4,2,2,0,1,8.84e-06
Qwen: Qwen3 VL 32B Instruct,constraint_awareness,100.00,3,4,3,1,0,0,2.7872e-05
Qwen: Qwen3 VL 32B Instruct,format_compliance,100.00,2,3,2,1,0,0,2.2464e-05
Qwen: Qwen3 VL 32B Instruct,negation,100.00,2,3,2,1,0,0,1.144e-05
Qwen: Qwen3 VL 32B Instruct,ordering,100.00,4,5,4,1,0,0,4.2016e-05
Qwen: Qwen3 VL 32B Instruct,spelling_transform,100.00,2,3,2,1,0,0,1.1024e-05
Qwen: Qwen3 VL 32B Instruct,word_count,100.00,4,5,4,1,0,0,1.0608e-05
Qwen: Qwen3 VL 8B Instruct,arithmetic,80.00,8,10,10,0,0,2,5.144e-05
Qwen: Qwen3 VL 8B Instruct,character_count,20.00,2,10,10,0,0,8,0.000035
Qwen: Qwen3 VL 8B Instruct,constraint_awareness,100.00,10,10,10,0,0,0,7.736e-05
Qwen: Qwen3 VL 8B Instruct,format_compliance,100.00,10,10,10,0,0,0,7.038e-05
Qwen: Qwen3 VL 8B Instruct,negation,90.00,9,10,10,0,0,1,4.776e-05
Qwen: Qwen3 VL 8B Instruct,ordering,100.00,10,10,10,0,0,0,8.522e-05
Qwen: Qwen3 VL 8B Instruct,spelling_transform,20.00,2,10,10,0,0,8,0.00035954
Qwen: Qwen3 VL 8B Instruct,word_count,100.00,10,10,10,0,0,0,1.792e-05
Qwen: Qwen3 VL 8B Thinking,arithmetic,100.00,10,10,10,0,0,0,0.005829
Qwen: Qwen3 VL 8B Thinking,character_count,100.00,10,10,10,0,0,0,0.019888
Qwen: Qwen3 VL 8B Thinking,constraint_awareness,60.00,6,10,10,0,0,4,0.022442
Qwen: Qwen3 VL 8B Thinking,format_compliance,100.00,10,10,10,0,0,0,0.00391
Qwen: Qwen3 VL 8B Thinking,negation,100.00,10,10,10,0,0,0,0.003504
Qwen: Qwen3 VL 8B Thinking,ordering,100.00,10,10,10,0,0,0,0.008207
Qwen: Qwen3 VL 8B Thinking,spelling_transform,90.00,9,10,10,0,0,1,0.022525
Qwen: Qwen3 VL 8B Thinking,word_count,100.00,10,10,10,0,0,0,0.001919
Qwen: Qwen3.5 397B A17B,arithmetic,100.00,10,10,10,0,0,0,0.015381
Qwen: Qwen3.5 397B A17B,character_count,100.00,10,10,10,0,0,0,0.008529
Qwen: Qwen3.5 397B A17B,constraint_awareness,100.00,10,10,10,0,0,0,0.012968
Qwen: Qwen3.5 397B A17B,format_compliance,100.00,10,10,10,0,0,0,0.023621
Qwen: Qwen3.5 397B A17B,negation,100.00,10,10,10,0,0,0,0.006579
Qwen: Qwen3.5 397B A17B,ordering,100.00,10,10,10,0,0,0,0.008096
Qwen: Qwen3.5 397B A17B,spelling_transform,90.00,9,10,10,0,0,1,0.0305
Qwen: Qwen3.5 397B A17B,word_count,100.00,10,10,10,0,0,0,0.003191
Qwen: Qwen3.5 Plus 2026-02-15,arithmetic,100.00,9,9,9,0,0,0,0.00442
Qwen: Qwen3.5 Plus 2026-02-15,character_count,100.00,10,10,10,0,0,0,0.005933
Qwen: Qwen3.5 Plus 2026-02-15,constraint_awareness,100.00,9,9,9,0,0,0,0.006602
Qwen: Qwen3.5 Plus 2026-02-15,format_compliance,100.00,4,4,4,0,0,0,0.003683
Qwen: Qwen3.5 Plus 2026-02-15,negation,100.00,10,10,10,0,0,0,0.003948
